state,county,name,area
20,077,Harper County,2075290353
20,079,Harvey County,1397961179
20,081,Haskell County,1495772609
20,083,Hodgeman County,2227369150
20,085,Jackson County,1699600349
20,087,Jefferson County,1379350885
20,089,Jewell County,2356813568
20,091,Johnson County,1226691662
20,093,Kearny County,2254696661
20,095,Kingman County,2236245127
20,097,Kiowa County,1871627782
20,099,Labette County,1671560716
20,101,Lane County,1858080220
20,103,Leavenworth County,1200213587
20,105,Lincoln County,1863226709
20,107,Linn County,1538662700
20,109,Logan County,2779039723
20,111,Lyon County,2194958223
20,113,McPherson County,2326547431
20,115,Marion County,2445722726
20,117,Marshall County,2331441862
20,119,Meade County,2533222397
20,121,Miami County,1491519081
20,123,Mitchell County,1817632931
20,125,Montgomery County,1666900085
20,127,Morris County,1800929256
20,129,Morton County,1889993633
20,131,Nemaha County,1858127934
20,133,Neosho County,1480129682
20,135,Ness County,2783562233
20,137,Norton County,2274122713
20,139,Osage County,1827253334
20,141,Osborne County,2311604929
20,143,Ottawa County,1866683177
20,145,Pawnee County,1953531648
20,147,Phillips County,2294395637
20,149,Pottawatomie County,2177507162
20,151,Pratt County,1903740948
20,153,Rawlins County,2769775707
20,155,Reno County,3251231983
20,157,Republic County,1857998460
20,159,Rice County,1880936099
20,161,Riley County,1579116506
20,163,Rooks County,2306454196
20,165,Rush County,1858997555
20,167,Russell County,2295402860
20,169,Saline County,1865429335
20,171,Scott County,1858536838
20,173,Sedgwick County,2582031958
20,175,Seward County,1656693303
20,177,Shawnee County,1409016419
20,179,Sheridan County,2320518304
20,181,Sherman County,2735193250
20,183,Smith County,2319241780
20,185,Stafford County,2051389756
20,187,Stanton County,1762103387
20,189,Stevens County,1883593926
20,191,Sumner County,3060506096
20,193,Thomas County,2783425128
20,195,Trego County,2303727352
20,197,Wabaunsee County,2057320865
20,199,Wallace County,2366348285
20,201,Washington County,2317418814
20,203,Wichita County,1861078197
20,205,Wilson County,1477385742
20,207,Woodson County,1289344338
20,209,Wyandotte County,392739407
21,001,Adair County,1049691049
21,003,Allen County,891838777
21,005,Anderson County,523607691
21,007,Ballard County,639387454
21,009,Barren County,1262837131
21,011,Bath County,722081431
21,013,Bell County,929965646
21,015,Boone County,637882912
21,017,Bourbon County,750439352
21,019,Boyd County,414054163
21,021,Boyle County,467104120
21,023,Bracken County,525033512
21,025,Breathitt County,1275352766
21,027,Breckinridge County,1475798309
21,029,Bullitt County,769306776
21,031,Butler County,1103571981
21,033,Caldwell County,893002030
21,035,Calloway County,997224264
21,037,Campbell County,391968572
21,039,Carlisle County,490647294
21,041,Carroll County,333273743
21,043,Carter County,1060587168
21,045,Casey County,1150573289
21,047,Christian County,1858341168
21,049,Clark County,653939112
21,051,Clay County,1215472434
21,053,Clinton County,510875757
21,055,Crittenden County,932300422
21,057,Cumberland County,790453071
21,059,Daviess County,1187227803
21,061,Edmonson County,784468358
21,063,Elliott County,606882500
21,065,Estill County,655509951
21,067,Fayette County,734617509
21,069,Fleming County,902727569
21,071,Floyd County,1018605775
21,073,Franklin County,538310539
21,075,Fulton County,533359321
21,077,Gallatin County,254761071
21,079,Garrard County,595979346
21,081,Grant County,668157705
21,083,Graves County,1429042408
21,085,Grayson County,1294808798
21,087,Green County,740863550
21,089,Greenup County,892153281
21,091,Hancock County,486071470
21,093,Hardin County,1614589654
21,095,Harlan County,1206496126
21,097,Harrison County,793604330
21,099,Hart County,1068532339
21,101,Henderson County,1130546494
21,103,Henry County,741500312
21,105,Hickman County,627487969
21,107,Hopkins County,1403978354
21,109,Jackson County,894051380
21,111,Jefferson County,986047482
21,113,Jessamine County,445910457
21,115,Johnson County,678485016
21,117,Kenton County,415149800
21,119,Knott County,910427589
21,121,Knox County,1000523172
21,123,Larue County,677419096
21,125,Laurel County,1124025614
21,127,Lawrence County,1076387824
21,129,Lee County,540942120
21,131,Leslie County,1038205993
21,133,Letcher County,875235599
21,135,Lewis County,1250548598
21,137,Lincoln County,862060449
21,139,Livingston County,810998696
21,141,Logan County,1430224009
21,143,Lyon County,553848612
21,145,McCracken County,644192187
21,147,McCreary County,1105416695
21,149,McLean County,654041005
21,151,Madison County,1132745815
21,153,Magoffin County,798866769
21,155,Marion County,888463711
21,157,Marshall County,782708020
21,159,Martin County,594708779
21,161,Mason County,621924407
21,163,Meade County,791093697
21,165,Menifee County,527283209
21,167,Mercer County,645065865
21,169,Metcalfe County,750166113
21,171,Monroe County,853220886
21,173,Montgomery County,511132776
21,175,Morgan County,987114229
21,177,Muhlenberg County,1210451475
21,179,Nelson County,1081366445
21,181,Nicholas County,505465945
21,183,Ohio County,1521059919
21,185,Oldham County,484959855
21,187,Owen County,909365298
21,189,Owsley County,511288846
21,191,Pendleton County,717836518
21,193,Perry County,879824454
21,195,Pike County,2037621871
21,197,Powell County,463558848
21,199,Pulaski County,1705275128
21,201,Robertson County,258794974
21,203,Rockcastle County,819853863
21,205,Rowan County,724781544
21,207,Russell County,657060480
21,209,Scott County,729775504
21,211,Shelby County,983601569
21,213,Simpson County,606589172
21,215,Spencer County,483611359
21,217,Taylor County,689891729
21,219,Todd County,969958403
21,221,Trigg County,1143640096
21,223,Trimble County,392766455
21,225,Union County,887654595
21,227,Warren County,1403048154
21,229,Washington County,769154199
21,231,Wayne County,1186690751
21,233,Webster County,860132088
21,235,Whitley County,1133976642
21,237,Wolfe County,575419136
21,239,Woodford County,492386256
22,001,Acadia Parish,1697073813
22,003,Allen Parish,1973613220
22,005,Ascension Parish,751012232
22,007,Assumption Parish,891009957
22,009,Avoyelles Parish,2154720628
22,011,Beauregard Parish,2997849986
22,013,Bienville Parish,2101370394
22,015,Bossier Parish,2174347297
22,017,Caddo Parish,2278533575
22,019,Calcasieu Parish,2755963714
22,021,Caldwell Parish,1372098436
22,023,Cameron Parish,3327199804
22,025,Catahoula Parish,1833776038
22,027,Claiborne Parish,1954800328
22,029,Concordia Parish,1805317187
22,031,De Soto Parish,2269988952
22,033,East Baton Rouge Parish,1179744977
22,035,East Carroll Parish,1090092485
22,037,East Feliciana Parish,1174022839
22,039,Evangeline Parish,1715687375
22,041,Franklin Parish,1616925545
22,043,Grant Parish,1665848435
22,045,Iberia Parish,1485903125
22,047,Iberville Parish,1602476096
22,049,Jackson Parish,1474681458
22,051,Jefferson Parish,765897729
22,053,Jefferson Davis Parish,1687430144
22,055,Lafayette Parish,696257588
22,057,Lafourche Parish,2765541805
22,059,LaSalle Parish,1618363234
22,061,Lincoln Parish,1221532389
22,063,Livingston Parish,1678736407
22,065,Madison Parish,1616604801
22,067,Morehouse Parish,2058910720
22,069,Natchitoches Parish,3245913460
22,071,Orleans Parish,438951791
22,073,Ouachita Parish,1580832545
22,075,Plaquemines Parish,2020601344
22,077,Pointe Coupee Parish,1442300236
22,079,Rapides Parish,3419856829
22,081,Red River Parish,1007517130
22,083,Richland Parish,1439031397
22,085,Sabine Parish,2244547675
22,087,St. Bernard Parish,977751154
22,089,St. Charles Parish,719347888
22,091,St. Helena Parish,1058078902
22,093,St. James Parish,616057916
22,095,St. John the Baptist Parish,555484462
22,097,St. Landry Parish,2393224003
22,099,St. Martin Parish,1910034918
22,101,St. Mary Parish,1439624406
22,103,St. Tammany Parish,2189122323
22,105,Tangipahoa Parish,2049135513
22,107,Tensas Parish,1561795836
22,109,Terrebonne Parish,3186207211
22,111,Union Parish,2271186652
22,113,Vermilion Parish,3039651662
22,115,Vernon Parish,3436185687
22,117,Washington Parish,1734352073
22,119,Webster Parish,1536600556
22,121,West Baton Rouge Parish,498174628
22,123,West Carroll Parish,931582171
22,125,West Feliciana Parish,1044584261
22,127,Winn Parish,2460497667
23,001,Androscoggin County,1211990525
23,003,Aroostook County,17278066243
23,005,Cumberland County,2165092588
23,007,Franklin County,4395220906
23,009,Hancock County,4110637083
23,011,Kennebec County,2246739614
23,013,Knox County,945697331
23,015,Lincoln County,1180688992
23,017,Oxford County,5379284549
23,019,Penobscot County,8798699728
23,021,Piscataquis County,10259018206
23,023,Sagadahoc County,657782142
23,025,Somerset County,10163811993
23,027,Waldo County,1890616317
23,029,Washington County,6637440974
23,031,York County,2567155568
24,001,Allegany County,1093461915
24,003,Anne Arundel County,1074383034
24,005,Baltimore County,1549747915
24,009,Calvert County,552162126
24,011,Caroline County,827350254
24,013,Carroll County,1159352926
24,015,Cecil County,896909992
24,017,Charles County,1185688588
24,019,Dorchester County,1400573748
24,021,Frederick County,1710921850
24,023,Garrett County,1681102437
24,025,Harford County,1132152041
24,027,Howard County,649952126
24,029,Kent County,717497117
24,031,Montgomery County,1277154624
24,033,Prince George's County,1250060378
24,035,Queen Anne's County,962673213
24,037,St. Mary's County,928818698
24,039,Somerset County,828145301
24,041,Talbot County,695561628
24,043,Washington County,1185611720
24,045,Wicomico County,969767209
24,047,Worcester County,1213156525
24,510,Baltimore city,209649357
25,001,Barnstable County,1021028402
25,003,Berkshire County,2400600620
25,005,Bristol County,1432545669
25,007,Dukes County,267300553
25,009,Essex County,1275621276
25,011,Franklin County,1810919257
25,013,Hampden County,1598025223
25,015,Hampshire County,1365534280
25,017,Middlesex County,2118244136
25,019,Nantucket County,119566671
25,021,Norfolk County,1025915350
25,023,Plymouth County,1705507975
25,025,Suffolk County,150866406
25,027,Worcester County,3912626617
26,001,Alcona County,1747349265
26,003,Alger County,2369925444
26,005,Allegan County,2137395807
26,007,Alpena County,1481127626
26,009,Antrim County,1232002673
26,011,Arenac County,940627658
26,013,Baraga County,2326914269
26,015,Barry County,1432526347
26,017,Bay County,1145413904
26,019,Benzie County,828014431
26,021,Berrien County,1470543781
26,023,Branch County,1311597603
26,025,Calhoun County,1829206360
26,027,Cass County,1269375138
26,029,Charlevoix County,1078288792
26,031,Cheboygan County,1852551947
26,033,Chippewa County,4036515585
26,035,Clare County,1461700261
26,037,Clinton County,1467018069
26,039,Crawford County,1441077825
26,041,Delta County,3033137843
26,043,Dickinson County,1970845141
26,045,Eaton County,1489771286
26,047,Emmet County,1210872499
26,049,Genesee County,1649648741
26,051,Gladwin County,1299620423
26,053,Gogebic County,2854517940
26,055,Grand Traverse County,1202625103
26,057,Gratiot County,1472098931
26,059,Hillsdale County,1549207166
26,061,Houghton County,2613558375
26,063,Huron County,2165285423
26,065,Ingham County,1440196600
26,067,Ionia County,1479710905
26,069,Iosco County,1422173770
26,071,Iron County,3019919276
26,073,Isabella County,1483282622
26,075,Jackson County,1817863770
26,077,Kalamazoo County,1455536309
26,079,Kalkaska County,1449729130
26,081,Kent County,2198578487
26,083,Keweenaw County,1398883258
26,085,Lake County,1470054606
26,087,Lapeer County,1675677901
26,089,Leelanau County,899241895
26,091,Lenawee County,1941504139
26,093,Livingston County,1464077323
26,095,Luce County,2328593560
26,097,Mackinac County,2646617362
26,099,Macomb County,1240946625
26,101,Manistee County,1404616397
26,103,Marquette County,4685420977
26,105,Mason County,1281963206
26,107,Mecosta County,1437842219
26,109,Menominee County,2704053646
26,111,Midland County,1337157042
26,113,Missaukee County,1462793648
26,115,Monroe County,1422810383
26,117,Montcalm County,1826793466
26,119,Montmorency County,1415881032
26,121,Muskegon County,1305130128
26,123,Newaygo County,2172706350
26,125,Oakland County,2245923245
26,127,Oceana County,1393686393
26,129,Ogemaw County,1459466632
26,131,Ontonagon County,3395416180
26,133,Osceola County,1466674351
26,135,Oscoda County,1465088063
26,137,Otsego County,1333860414
26,139,Ottawa County,1459487795
26,141,Presque Isle County,1706069661
26,143,Roscommon County,1346526252
26,145,Saginaw County,2073889118
26,147,St. Clair County,1868260917
26,149,St. Joseph County,1296536370
26,151,Sanilac County,2493048514
26,153,Schoolcraft County,3035145673
26,155,Shiawassee County,1375519078
26,157,Tuscola County,2084165763
26,159,Van Buren County,1574265759
26,161,Washtenaw County,1828442484
26,163,Wayne County,1584515230
26,165,Wexford County,1463148682
27,001,Aitkin County,4718433575
27,003,Anoka County,1092882311
27,005,Becker County,3406052332
27,007,Beltrami County,6487154453
27,009,Benton County,1057483361
27,011,Big Stone County,1292846696
27,013,Blue Earth County,1936706444
27,015,Brown County,1582765945
27,017,Carlton County,2230445573
27,019,Carver County,916838457
27,021,Cass County,5235592105
27,023,Chippewa County,1505372881
27,025,Chisago County,1074585058
27,027,Clay County,2707051032
27,029,Clearwater County,2586947426
27,031,Cook County,3762130687
27,033,Cottonwood County,1657522315
27,035,Crow Wing County,2585751596
27,037,Dakota County,1456967351
27,039,Dodge County,1137724834
27,041,Douglas County,1649298503
27,043,Faribault County,1845313234
27,045,Fillmore County,2230746831
27,047,Freeborn County,1831756444
27,049,Goodhue County,1959861779
27,051,Grant County,1418786019
27,053,Hennepin County,1434933537
27,055,Houston County,1429786025
27,057,Hubbard County,2398345712
27,059,Isanti County,1128561681
27,061,Itasca County,6909417514
27,063,Jackson County,1820689893
27,065,Kanabec County,1351000093
27,067,Kandiyohi County,2065131489
27,069,Kittson County,2846395544
27,071,Koochiching County,8040895433
27,073,Lac qui Parle County,1981394521
27,075,Lake County,5462337761
27,077,Lake of the Woods County,3361396303
27,079,Le Sueur County,1162060288
27,081,Lincoln County,1390265112
27,083,Lyon County,1850315129
27,085,McLeod County,1272943174
27,087,Mahnomen County,1444868078
27,089,Marshall County,4597391839
27,091,Martin County,1844928066
27,093,Meeker County,1574893030
27,095,Mille Lacs County,1482414998
27,097,Morrison County,2913980720
27,099,Mower County,1842332265
27,101,Murray County,1825073514
27,103,Nicollet County,1161894270
27,105,Nobles County,1852080823
27,107,Norman County,2260512787
27,109,Olmsted County,1692860700
27,111,Otter Tail County,5107075381
27,113,Pennington County,1596928771
27,115,Pine County,3655220989
27,117,Pipestone County,1204489357
27,119,Polk County,5105054569
27,121,Pope County,1734075759
27,123,Ramsey County,394305415
27,125,Red Lake County,1119929324
27,127,Redwood County,2275493329
27,129,Renville County,2545711092
27,131,Rice County,1284215194
27,133,Rock County,1249560756
27,135,Roseau County,4329730563
27,137,St. Louis County,16181531290
27,139,Scott County,922742726
27,141,Sherburne County,1121230373
27,143,Sibley County,1525073947
27,145,Stearns County,3477811721
27,147,Steele County,1112775687
27,149,Stevens County,1459744431
27,151,Swift County,1921727280
27,153,Todd County,2447760764
27,155,Traverse County,1486320975
27,157,Wabasha County,1354438482
27,159,Wadena County,1388953019
27,161,Waseca County,1096505111
27,163,Washington County,995642249
27,165,Watonwan County,1126508689
27,167,Wilkin County,1945079891
27,169,Winona County,1621638205
27,171,Wright County,1712288430
27,173,Yellow Medicine County,1966062962
69,085,Northern Islands Municipality,160067127
69,100,Rota Municipality,85096798
69,110,Saipan Municipality,118890997
69,120,Tinian Municipality,108237607
28,001,Adams County,1197464267
28,003,Alcorn County,1036110405
28,005,Amite County,1890950865
28,007,Attala County,1903529296
28,009,Benton County,1053131421
28,011,Bolivar County,2270569813
28,013,Calhoun County,1519218286
28,015,Carroll County,1627263542
28,017,Chickasaw County,1299608406
28,019,Choctaw County,1083122611
28,021,Claiborne County,1262400024
28,023,Clarke County,1791177228
28,025,Clay County,1062082197
28,027,Coahoma County,1432226355
28,029,Copiah County,2013158772
28,031,Covington County,1071784947
28,033,DeSoto County,1233730199
28,035,Forrest County,1207042881
28,037,Franklin County,1460658781
28,039,George County,1239816907
28,041,Greene County,1845983330
28,043,Grenada County,1093291104
28,045,Hancock County,1227561278
28,047,Harrison County,1485732089
28,049,Hinds County,2252866074
28,051,Holmes County,1959776827
28,053,Humphreys County,1083947284
28,055,Issaquena County,1069614253
28,057,Itawamba County,1379933023
28,059,Jackson County,1872107173
28,061,Jasper County,1751454613
28,063,Jefferson County,1346620554
28,065,Jefferson Davis County,1057871311
28,067,Jones County,1799554025
28,069,Kemper County,1984403152
28,071,Lafayette County,1636088499
28,073,Lamar County,1286109806
28,075,Lauderdale County,1822508250
28,077,Lawrence County,1115254017
28,079,Leake County,1509697184
28,081,Lee County,1165404276
28,083,Leflore County,1538645698
28,085,Lincoln County,1518269798
28,087,Lowndes County,1309092533
28,089,Madison County,1850089793
28,091,Marion County,1404769586
28,093,Marshall County,1829011192
28,095,Monroe County,1981570206
28,097,Montgomery County,1054074827
28,099,Neshoba County,1476641126
28,101,Newton County,1496636746
28,103,Noxubee County,1800451920
28,105,Oktibbeha County,1186834312
28,107,Panola County,1774595251
28,109,Pearl River County,2101307184
28,111,Perry County,1676452291
28,113,Pike County,1059783755
28,115,Pontotoc County,1289330925
28,117,Prentiss County,1074806615
28,119,Quitman County,1048975538
28,121,Rankin County,2008499649
28,123,Scott County,1577902073
28,125,Sharkey County,1118149686
28,127,Simpson County,1525930817
28,129,Smith County,1647926088
28,131,Stone County,1153800121
28,133,Sunflower County,1807187011
28,135,Tallahatchie County,1671120103
28,137,Tate County,1048332512
28,139,Tippah County,1185754629
28,141,Tishomingo County,1098938846
28,143,Tunica County,1176191638
28,145,Union County,1076417867
28,147,Walthall County,1046169271
28,149,Warren County,1524286572
28,151,Washington County,1875077584
28,153,Wayne County,2099745597
28,155,Webster County,1090793744
28,157,Wilkinson County,1756287535
28,159,Winston County,1572773189
28,161,Yalobusha County,1209914665
28,163,Yazoo County,2388847488
29,001,Adair County,1469362058
29,003,Andrew County,1120510438
29,005,Atchison County,1417462632
29,007,Audrain County,1792918161
29,009,Barry County,2015325742
29,011,Barton County,1533351028
29,013,Bates County,2167033439
29,015,Benton County,1823451178
29,017,Bollinger County,1600364572
29,019,Boone County,1775575886
29,021,Buchanan County,1057347853
29,023,Butler County,1799408341
29,025,Caldwell County,1104350535
29,027,Callaway County,2161518058
29,029,Camden County,1699128038
29,031,Cape Girardeau County,1498414375
29,033,Carroll County,1799061890
29,035,Carter County,1314052439
29,037,Cass County,1804223286
29,039,Cedar County,1228870904
29,041,Chariton County,1945541996
29,043,Christian County,1457099746
29,045,Clark County,1306924730
29,047,Clay County,1029944700
29,049,Clinton County,1085094827
29,051,Cole County,1014104083
29,053,Cooper County,1462695279
29,055,Crawford County,1923005891
29,057,Dade County,1269120982
29,059,Dallas County,1401057571
29,061,Daviess County,1458893648
29,063,DeKalb County,1091311299
29,065,Dent County,1949641175
29,067,Douglas County,2107274104
29,069,Dunklin County,1403538812
29,071,Franklin County,2389655155
29,073,Gasconade County,1344216321
29,075,Gentry County,1272776755
29,077,Greene County,1749088396
29,079,Grundy County,1127401335
29,081,Harrison County,1871309893
29,083,Henry County,1805078263
29,085,Hickory County,1032908447
29,087,Holt County,1198369593
29,089,Howard County,1201237134
29,091,Howell County,2401382863
29,093,Iron County,1425174143
29,095,Jackson County,1565692124
29,097,Jasper County,1653723330
29,099,Jefferson County,1700211892
29,101,Johnson County,2147776086
29,103,Knox County,1305376627
29,105,Laclede County,1980383097
29,107,Lafayette County,1627642817
29,109,Lawrence County,1584393369
29,111,Lewis County,1307988582
29,113,Lincoln County,1622809803
29,115,Linn County,1594366554
29,117,Livingston County,1378657550
29,119,McDonald County,1397155408
29,121,Macon County,2075118024
29,123,Madison County,1280458107
29,125,Maries County,1364873606
29,127,Marion County,1131623343
29,129,Mercer County,1175427717
29,131,Miller County,1534831731
29,133,Mississippi County,1065995422
29,135,Moniteau County,1074923592
29,137,Monroe County,1677352693
29,139,Montgomery County,1385765314
29,141,Morgan County,1547866667
29,143,New Madrid County,1747873654
29,145,Newton County,1618106505
29,147,Nodaway County,2271326614
29,149,Oregon County,2045686868
29,151,Osage County,1571034361
29,153,Ozark County,1929554289
29,155,Pemiscot County,1275841040
29,157,Perry County,1228574128
29,159,Pettis County,1766965982
29,161,Phelps County,1739919001
29,163,Pike County,1736428527
29,165,Platte County,1087265899
29,167,Polk County,1646006159
29,169,Pulaski County,1417014585
29,171,Putnam County,1339843851
29,173,Ralls County,1216743026
29,175,Randolph County,1250217886
29,177,Ray County,1473214880
29,179,Reynolds County,2093946390
29,181,Ripley County,1630438182
29,183,St. Charles County,1451718689
29,185,St. Clair County,1748193269
29,186,Ste. Genevieve County,1292800477
29,187,St. Francois County,1170385020
29,189,St. Louis County,1315412506
29,195,Saline County,1956717081
29,197,Schuyler County,795916404
29,199,Scotland County,1130548363
29,201,Scott County,1087772860
29,203,Shannon County,2599881425
29,205,Shelby County,1297230222
29,207,Stoddard County,2132124564
29,209,Stone County,1201303060
29,211,Sullivan County,1678265048
29,213,Taney County,1637731211
29,215,Texas County,3049106821
29,217,Vernon County,2140343860
29,219,Warren County,1110092912
29,221,Washington County,1968043952
29,223,Wayne County,1966281378
29,225,Webster County,1534731545
29,227,Worth County,690564983
29,229,Wright County,1765788216
29,510,St. Louis city,159917886
30,001,Beaverhead County,14355492120
30,003,Big Horn County,12944280251
30,005,Blaine County,10949218339
30,007,Broadwater County,3088195855
30,009,Carbon County,5303728454
30,011,Carter County,8651796246
30,013,Cascade County,6988319411
30,015,Chouteau County,10288778622
30,017,Custer County,9798723680
30,019,Daniels County,3694021960
30,021,Dawson County,6143260044
30,023,Deer Lodge County,1907998860
30,025,Fallon County,4197320396
30,027,Fergus County,11238811058
30,029,Flathead County,13175844486
30,031,Gallatin County,6747828698
30,033,Garfield County,12112233253
30,035,Glacier County,7757268508
30,037,Golden Valley County,3041740576
30,039,Granite County,4473328974
30,041,Hill County,7509415029
30,043,Jefferson County,4291603025
30,045,Judith Basin County,4842466559
30,047,Lake County,3860290993
30,049,Lewis and Clark County,8957164719
30,051,Liberty County,3703651372
30,053,Lincoln County,9356484218
30,055,McCone County,6843332035
30,057,Madison County,9293281838
30,059,Meagher County,6194909925
30,061,Mineral County,3158799817
30,063,Missoula County,6715862362
30,065,Musselshell County,4840577745
30,067,Park County,7258365052
30,069,Petroleum County,4288047861
30,071,Phillips County,13313630162
30,073,Pondera County,4207608375
30,075,Powder River County,8542288870
30,077,Powell County,6024421105
30,079,Prairie County,4497780202
30,081,Ravalli County,6192656567
30,083,Richland County,5398974518
30,085,Roosevelt County,6098391680
30,087,Rosebud County,12971010181
30,089,Sanders County,7149405332
30,091,Sheridan County,4343256745
30,093,Silver Bow County,1859568273
30,095,Stillwater County,4653551001
30,097,Sweet Grass County,4805816393
30,099,Teton County,5883457566
30,101,Toole County,4959475386
30,103,Treasure County,2532492072
30,105,Valley County,12758577236
30,107,Wheatland County,3684208396
30,109,Wibaux County,2303979500
30,111,Yellowstone County,6820650766
31,001,Adams County,1458872839
31,003,Antelope County,2220025613
31,005,Arthur County,1852234549
31,007,Banner County,1932231568
31,009,Blaine County,1840681025
31,011,Boone County,1778138679
31,013,Box Butte County,2785180098
31,015,Boyd County,1398424236
31,017,Brown County,3163296263
31,019,Buffalo County,2507679092
31,021,Burt County,1273201342
31,023,Butler County,1514866922
31,025,Cass County,1443520766
31,027,Cedar County,1917222691
31,029,Chase County,2316533443
31,031,Cherry County,15436903516
31,033,Cheyenne County,3097646967
31,035,Clay County,1482222882
31,037,Colfax County,1066160347
31,039,Cuming County,1477645353
31,041,Custer County,6670757181
31,043,Dakota County,684472099
31,045,Dawes County,3616636209
31,047,Dawson County,2623809795
31,049,Deuel County,1139208344
31,051,Dixon County,1233120005
31,053,Dodge County,1370277206
31,055,Douglas County,845399485
31,057,Dundy County,2381956149
31,059,Fillmore County,1490202744
31,061,Franklin County,1491355860
31,063,Frontier County,2524283357
31,065,Furnas County,1862542305
31,067,Gage County,2205273748
31,069,Garden County,4416875795
31,071,Garfield County,1474558345
31,073,Gosper County,1186616217
31,075,Grant County,2012381803
31,077,Greeley County,1475804204
31,079,Hall County,1415143418
31,081,Hamilton County,1404057518
31,083,Harlan County,1433471234
31,085,Hayes County,1846821531
31,087,Hitchcock County,1838742723
31,089,Holt County,6248078964
31,091,Hooker County,1867796116
31,093,Howard County,1474578452
31,095,Jefferson County,1476754307
31,097,Johnson County,974029895
31,099,Kearney County,1337063556
31,101,Keith County,2749854022
31,103,Keya Paha County,2002257565
31,105,Kimball County,2465517158
31,107,Knox County,2870854407
31,109,Lancaster County,2169273005
31,111,Lincoln County,6641091249
31,113,Logan County,1478101945
31,115,Loup County,1459513676
31,117,McPherson County,2225460624
31,119,Madison County,1483084607
31,121,Merrick County,1261996229
31,123,Morrill County,3688187962
31,125,Nance County,1143733234
31,127,Nemaha County,1055100618
31,129,Nuckolls County,1489645189
31,131,Otoe County,1594561691
31,133,Pawnee County,1116478168
31,135,Perkins County,2287768801
31,137,Phelps County,1398048625
31,139,Pierce County,1484707263
31,141,Platte County,1745780728
31,143,Polk County,1136152514
31,145,Red Willow County,1857036310
31,147,Richardson County,1429261301
31,149,Rock County,2611466193
31,151,Saline County,1486812312
31,153,Sarpy County,616691049
31,155,Saunders County,1939696205
31,157,Scotts Bluff County,1915576078
31,159,Seward County,1479995657
31,161,Sheridan County,6321862276
31,163,Sherman County,1465489231
31,165,Sioux County,5352785007
31,167,Stanton County,1107500707
31,169,Thayer County,1486153247
31,171,Thomas County,1845564903
31,173,Thurston County,1019377275
31,175,Valley County,1471402766
31,177,Washington County,1009985086
31,179,Wayne County,1147147000
31,181,Webster County,1489017940
31,183,Wheeler County,1489717907
31,185,York County,1482794084
32,001,Churchill County,12821679985
32,003,Clark County,20439281530
32,005,Douglas County,1838170324
32,007,Elko County,44479019135
32,009,Esmeralda County,9277049914
32,011,Eureka County,10814982421
32,013,Humboldt County,24969535444
32,015,Lander County,14294783161
32,017,Lincoln County,27540342249
32,019,Lyon County,5183302377
32,021,Mineral County,9719815182
32,023,Nye County,47090939164
32,027,Pershing County,15634691965
32,029,Storey County,683680796
32,031,Washoe County,16358755614
32,033,White Pine County,23016356483
32,510,Carson City,374663907
33,001,Belknap County,1040771460
33,003,Carroll County,2413527025
33,005,Cheshire County,1830367252
33,007,Coos County,4647917296
33,009,Grafton County,4425254599
33,011,Hillsborough County,2270195268
33,013,Merrimack County,2416153055
33,015,Rockingham County,1801042584
33,017,Strafford County,951745162
33,019,Sullivan County,1393091317
34,001,Atlantic County,1438776643
34,003,Bergen County,602911149
34,005,Burlington County,2070157267
34,007,Camden County,573293899
34,009,Cape May County,651338852
34,011,Cumberland County,1251898254
34,013,Essex County,326557435
34,015,Gloucester County,833921416
34,017,Hudson County,119640823
34,019,Hunterdon County,1108086285
34,021,Mercer County,581297768
34,023,Middlesex County,800878287
34,025,Monmouth County,1212585324
34,027,Morris County,1193878669
34,029,Ocean County,1627252595
34,031,Passaic County,481772316
34,033,Salem County,859517464
34,035,Somerset County,781829190
34,037,Sussex County,1343329416
34,039,Union County,266163565
34,041,Warren County,923428423
35,001,Bernalillo County,3007610067
35,003,Catron County,17933561607
35,005,Chaves County,15713907541
35,006,Cibola County,11758505142
35,007,Colfax County,9733110166
35,009,Curry County,3640295696
35,011,De Baca County,6016819475
35,013,Doña Ana County,9863137052
35,015,Eddy County,10816683034
35,017,Grant County,10259478845
35,019,Guadalupe County,7847072129
35,021,Harding County,5504963123
35,023,Hidalgo County,8905760687
35,025,Lea County,11374047837
35,027,Lincoln County,12512530065
35,028,Los Alamos County,282843410
35,029,Luna County,7679776934
35,031,McKinley County,14117264293
35,033,Mora County,4988962836
35,035,Otero County,17126458262
35,037,Quay County,7443508570
35,039,Rio Arriba County,15179592963
35,041,Roosevelt County,6335242828
35,043,Sandoval County,9609141740
35,045,San Juan County,14289503702
35,047,San Miguel County,12228666243
35,049,Santa Fe County,4947855884
35,051,Sierra County,10829248654
35,053,Socorro County,17214061646
35,055,Taos County,5704119392
35,057,Torrance County,8664061214
35,059,Union County,9906866304
35,061,Valencia County,2762854204
36,001,Albany County,1354269882
36,003,Allegany County,2666225093
36,005,Bronx County,108941864
36,007,Broome County,1827519826
36,009,Cattaraugus County,3388189117
36,011,Cayuga County,1791190724
36,013,Chautauqua County,2746048835
36,015,Chemung County,1054988338
36,017,Chenango County,2314393901
36,019,Clinton County,2687763238
36,021,Columbia County,1643770776
36,023,Cortland County,1291815777
36,025,Delaware County,3736311212
36,027,Dutchess County,2060721404
36,029,Erie County,2700660474
36,031,Essex County,4646753195
